seqID	seq	qual	length
SRR4420340.5857			381
SRR4420340.5858			394
SRR4420340.5859			370
SRR4420340.5860			369
SRR4420340.5861			391
SRR4420340.5862			361
SRR4420340.5863			379
SRR4420340.5864			384
SRR4420340.5865			374
SRR4420340.5866			373
SRR4420340.5867			389
SRR4420340.5868			380
SRR4420340.5869			372
SRR4420340.5870			397
SRR4420340.5871			381
SRR4420340.5872			410
SRR4420340.5873			393
SRR4420340.5874			377
SRR4420340.5875			388
SRR4420340.5876			385
SRR4420340.5877			360
SRR4420340.5878			379
SRR4420340.5879			392
SRR4420340.5880			391
SRR4420340.5881			417
SRR4420340.5882			384
SRR4420340.5883			373
SRR4420340.5884			396
SRR4420340.5885			396
SRR4420340.5886			381
SRR4420340.5887			380
SRR4420340.5888			371
SRR4420340.5889			405
SRR4420340.5890			368
SRR4420340.5891			371
SRR4420340.5892			384
SRR4420340.5893			384
SRR4420340.5894			380
SRR4420340.5895			412
SRR4420340.5896			386
SRR4420340.5897			394
SRR4420340.5898			383
SRR4420340.5899			363
SRR4420340.5900			377
SRR4420340.5901			388
SRR4420340.5902			390
SRR4420340.5903			396
SRR4420340.5904			385
SRR4420340.5905			375
SRR4420340.5906			400
SRR4420340.5907			378
SRR4420340.5908			390
SRR4420340.5909			396
SRR4420340.5910			380
SRR4420340.5911			382
SRR4420340.5912			391
SRR4420340.5913			398
SRR4420340.5914			405
SRR4420340.5915			391
SRR4420340.5916			371
SRR4420340.5917			383
SRR4420340.5918			411
SRR4420340.5919			391
SRR4420340.5920			396
SRR4420340.5921			381
SRR4420340.5922			391
SRR4420340.5923			385
SRR4420340.5924			392
SRR4420340.5925			382
SRR4420340.5926			391
SRR4420340.5927			394
SRR4420340.5928			377
SRR4420340.5929			398
SRR4420340.5930			404
SRR4420340.5931			415
SRR4420340.5932			422
SRR4420340.5933			373
SRR4420340.5934			393
SRR4420340.5935			379
SRR4420340.5936			374
SRR4420340.5937			389
SRR4420340.5938			407
SRR4420340.5939			426
SRR4420340.5940			393
SRR4420340.5941			394
SRR4420340.5942			387
SRR4420340.5943			408
SRR4420340.5944			377
SRR4420340.5945			382
SRR4420340.5946			393
SRR4420340.5947			395
SRR4420340.5948			396
SRR4420340.5949			398
SRR4420340.5950			404
SRR4420340.5951			383
SRR4420340.5952			391
SRR4420340.5953			396
SRR4420340.5954			385
SRR4420340.5955			402
SRR4420340.5956			373
SRR4420340.5957			414
SRR4420340.5958			380
SRR4420340.5959			401
SRR4420340.5960			382
SRR4420340.5961			371
SRR4420340.5962			383
SRR4420340.5963			393
SRR4420340.5964			387
SRR4420340.5965			387
SRR4420340.5966			403
SRR4420340.5967			409
SRR4420340.5968			369
SRR4420340.5969			386
SRR4420340.5970			383
SRR4420340.5971			368
SRR4420340.5972			434
SRR4420340.5973			378
SRR4420340.5974			400
SRR4420340.5975			372
SRR4420340.5976			385
SRR4420340.5977			397
SRR4420340.5978			383
SRR4420340.5979			382
SRR4420340.5980			380
SRR4420340.5981			408
SRR4420340.5982			399
SRR4420340.5983			381
SRR4420340.5984			397
SRR4420340.5985			410
SRR4420340.5986			379
SRR4420340.5987			365
SRR4420340.5988			402
SRR4420340.5989			387
SRR4420340.5990			378
SRR4420340.5991			397
SRR4420340.5992			360
SRR4420340.5993			388
SRR4420340.5994			396
SRR4420340.5995			373
SRR4420340.5996			385
SRR4420340.5997			366
SRR4420340.5998			386
SRR4420340.5999			410
SRR4420340.6000			396
SRR4420340.6001			368
SRR4420340.6002			376
SRR4420340.6003			411
SRR4420340.6004			395
SRR4420340.6005			343
SRR4420340.6006			364
SRR4420340.6007			377
SRR4420340.6008			420
SRR4420340.6009			373
SRR4420340.6010			398
SRR4420340.6011			350
SRR4420340.6012			387
SRR4420340.6013			321
SRR4420340.6014			248
SRR4420340.6015			387
SRR4420340.6016			395
SRR4420340.6017			404
SRR4420340.6018			396
SRR4420340.6019			386
SRR4420340.6020			344
SRR4420340.6021			353
SRR4420340.6022			373
SRR4420340.6023			380
SRR4420340.6024			369
SRR4420340.6025			386
SRR4420340.6026			365
SRR4420340.6027			402
SRR4420340.6028			380
SRR4420340.6029			402
SRR4420340.6030			397
SRR4420340.6031			380
SRR4420340.6032			393
SRR4420340.6033			367
SRR4420340.6034			392
SRR4420340.6035			390
SRR4420340.6036			390
SRR4420340.6037			399
SRR4420340.6038			386
SRR4420340.6039			381
SRR4420340.6040			422
SRR4420340.6041			395
SRR4420340.6042			385
SRR4420340.6043			390
SRR4420340.6044			408
SRR4420340.6045			389
SRR4420340.6046			384
SRR4420340.6047			362
SRR4420340.6048			380
SRR4420340.6049			388
SRR4420340.6050			394
SRR4420340.6051			394
SRR4420340.6052			407
SRR4420340.6053			382
SRR4420340.6054			445
SRR4420340.6055			413
SRR4420340.6056			305
SRR4420340.6057			379
SRR4420340.6058			403
SRR4420340.6059			374
SRR4420340.6060			384
SRR4420340.6061			363
SRR4420340.6062			370
SRR4420340.6063			409
SRR4420340.6064			366
SRR4420340.6065			396
SRR4420340.6066			413
SRR4420340.6067			390
SRR4420340.6068			369
SRR4420340.6069			386
SRR4420340.6070			407
SRR4420340.6071			391
SRR4420340.6072			391
SRR4420340.6073			395
SRR4420340.6074			377
SRR4420340.6075			391
SRR4420340.6076			412
SRR4420340.6077			393
SRR4420340.6078			426
SRR4420340.6079			392
SRR4420340.6080			370
SRR4420340.6081			406
SRR4420340.6082			388
SRR4420340.6083			403
SRR4420340.6084			387
SRR4420340.6085			395
SRR4420340.6086			384
SRR4420340.6087			391
SRR4420340.6088			399
SRR4420340.6089			387
SRR4420340.6090			396
SRR4420340.6091			399
SRR4420340.6092			364
SRR4420340.6093			386
SRR4420340.6094			371
SRR4420340.6095			398
SRR4420340.6096			366
SRR4420340.6097			413
SRR4420340.6098			393
SRR4420340.6099			382
SRR4420340.6100			397
SRR4420340.6101			382
SRR4420340.6102			394
SRR4420340.6103			375
SRR4420340.6104			409
SRR4420340.6105			390
SRR4420340.6106			373
SRR4420340.6107			361
SRR4420340.6108			419
SRR4420340.6109			385
SRR4420340.6110			401
SRR4420340.6111			383
SRR4420340.6112			382
SRR4420340.6113			355
SRR4420340.6114			342
SRR4420340.6115			396
SRR4420340.6116			358
SRR4420340.6117			383
SRR4420340.6118			384
SRR4420340.6119			356
SRR4420340.6120			386
SRR4420340.6121			356
SRR4420340.6122			390
SRR4420340.6123			387
SRR4420340.6124			392
SRR4420340.6125			392
SRR4420340.6126			397
SRR4420340.6127			385
SRR4420340.6128			387
SRR4420340.6129			376
SRR4420340.6130			381
SRR4420340.6131			373
SRR4420340.6132			368
SRR4420340.6133			371
SRR4420340.6134			377
SRR4420340.6135			402
SRR4420340.6136			342
SRR4420340.6137			381
SRR4420340.6138			383
SRR4420340.6139			409
SRR4420340.6140			395
SRR4420340.6141			384
SRR4420340.6142			384
SRR4420340.6143			367
SRR4420340.6144			362
SRR4420340.6145			376
SRR4420340.6146			350
SRR4420340.6147			385
SRR4420340.6148			386
SRR4420340.6149			400
SRR4420340.6150			387
SRR4420340.6151			378
SRR4420340.6152			292
SRR4420340.6153			390
SRR4420340.6154			402
SRR4420340.6155			399
SRR4420340.6156			393
SRR4420340.6157			394
SRR4420340.6158			379
SRR4420340.6159			401
SRR4420340.6160			375
SRR4420340.6161			387
SRR4420340.6162			414
SRR4420340.6163			382
SRR4420340.6164			382
SRR4420340.6165			413
SRR4420340.6166			374
SRR4420340.6167			401
SRR4420340.6168			385
SRR4420340.6169			390
SRR4420340.6170			413
SRR4420340.6171			354
SRR4420340.6172			273
SRR4420340.6173			394
SRR4420340.6174			381
SRR4420340.6175			404
SRR4420340.6176			366
SRR4420340.6177			402
SRR4420340.6178			407
SRR4420340.6179			413
SRR4420340.6180			385
SRR4420340.6181			367
SRR4420340.6182			373
SRR4420340.6183			388
SRR4420340.6184			423
SRR4420340.6185			385
SRR4420340.6186			369
SRR4420340.6187			378
SRR4420340.6188			399
SRR4420340.6189			368
SRR4420340.6190			396
SRR4420340.6191			366
SRR4420340.6192			356
SRR4420340.6193			384
SRR4420340.6194			390
SRR4420340.6195			382
SRR4420340.6196			389
SRR4420340.6197			394
SRR4420340.6198			408
SRR4420340.6199			391
SRR4420340.6200			372
SRR4420340.6201			376
SRR4420340.6202			385
SRR4420340.6203			354
SRR4420340.6204			374
SRR4420340.6205			360
SRR4420340.6206			404
SRR4420340.6207			394
SRR4420340.6208			398
SRR4420340.6209			1196
SRR4420340.6210			395
SRR4420340.6211			380
SRR4420340.6212			409
SRR4420340.6213			390
SRR4420340.6214			389
SRR4420340.6215			413
SRR4420340.6216			376
SRR4420340.6217			375
SRR4420340.6218			383
SRR4420340.6219			390
SRR4420340.6220			400
SRR4420340.6221			386
SRR4420340.6222			357
SRR4420340.6223			391
SRR4420340.6224			369
SRR4420340.6225			384
SRR4420340.6226			359
SRR4420340.6227			369
SRR4420340.6228			375
SRR4420340.6229			391
SRR4420340.6230			389
SRR4420340.6231			418
SRR4420340.6232			403
SRR4420340.6233			351
SRR4420340.6234			329
SRR4420340.6235			396
SRR4420340.6236			369
SRR4420340.6237			379
SRR4420340.6238			367
SRR4420340.6239			377
SRR4420340.6240			381
SRR4420340.6241			388
SRR4420340.6242			382
SRR4420340.6243			395
SRR4420340.6244			392
SRR4420340.6245			382
SRR4420340.6246			359
SRR4420340.6247			322
SRR4420340.6248			396
SRR4420340.6249			364
SRR4420340.6250			357
SRR4420340.6251			369
SRR4420340.6252			358
SRR4420340.6253			333
SRR4420340.6254			316
SRR4420340.6255			217
SRR4420340.6256			235
SRR4420340.6257			320
SRR4420340.6258			319
SRR4420340.6259			732
SRR4420340.6260			314
SRR4420340.6261			838
SRR4420340.6262			332
SRR4420340.6263			8311
SRR4420340.6264			1778
SRR4420340.6265			8693
SRR4420340.6266			8452
SRR4420340.6267			1510
SRR4420340.6268			290
SRR4420340.6269			8531
SRR4420340.6270			8649
SRR4420340.6271			8653
SRR4420340.6272			1072
SRR4420340.6273			788
SRR4420340.6274			311
SRR4420340.6275			8139
SRR4420340.6276			277
SRR4420340.6277			8510
SRR4420340.6278			295
SRR4420340.6279			2676
SRR4420340.6280			1054
SRR4420340.6281			8651
SRR4420340.6282			8583
SRR4420340.6283			8479
SRR4420340.6284			8531
SRR4420340.6285			8466
SRR4420340.6286			1833
SRR4420340.6287			263
SRR4420340.6288			8536
SRR4420340.6289			8204
SRR4420340.6290			8531
SRR4420340.6291			8538
SRR4420340.6292			8653
SRR4420340.6293			3774
SRR4420340.6294			1874
SRR4420340.6295			8531
SRR4420340.6296			8501
SRR4420340.6297			8652
SRR4420340.6298			8480
SRR4420340.6299			8363
SRR4420340.6300			8366
SRR4420340.6301			9181
SRR4420340.6302			2076
SRR4420340.6303			275
SRR4420340.6304			8542
SRR4420340.6305			8850
SRR4420340.6306			8330
SRR4420340.6307			8305
SRR4420340.6308			8607
SRR4420340.6309			8409
SRR4420340.6310			8544
SRR4420340.6311			8553
SRR4420340.6312			8470
SRR4420340.6313			8663
SRR4420340.6314			8521
SRR4420340.6315			8617
SRR4420340.6316			8476
SRR4420340.6317			3768
SRR4420340.6318			3618
SRR4420340.6319			2201
SRR4420340.6320			893
SRR4420340.6321			763
SRR4420340.6322			1029
SRR4420340.6323			275
SRR4420340.6324			8167
SRR4420340.6325			8415
SRR4420340.6326			8493
SRR4420340.6327			8564
SRR4420340.6328			8702
SRR4420340.6329			8417
SRR4420340.6330			2130
SRR4420340.6331			1963
SRR4420340.6332			1406
SRR4420340.6333			8398
SRR4420340.6334			7381
SRR4420340.6335			9012
SRR4420340.6336			1226
SRR4420340.6337			8754
SRR4420340.6338			8589
SRR4420340.6339			8615
SRR4420340.6340			8643
SRR4420340.6341			8522
SRR4420340.6342			8607
SRR4420340.6343			8620
SRR4420340.6344			8671
SRR4420340.6345			8618
SRR4420340.6346			8541
SRR4420340.6347			8697
SRR4420340.6348			8802
SRR4420340.6349			8627
SRR4420340.6350			8266
SRR4420340.6351			8402
SRR4420340.6352			8735
SRR4420340.6353			8426
SRR4420340.6354			8333
SRR4420340.6355			8562
SRR4420340.6356			8760
SRR4420340.6357			8415
SRR4420340.6358			8628
SRR4420340.6359			8120
SRR4420340.6360			8374
SRR4420340.6361			8672
SRR4420340.6362			8653
SRR4420340.6363			8677
SRR4420340.6364			8568
SRR4420340.6365			8683
SRR4420340.6366			8630
SRR4420340.6367			8612
SRR4420340.6368			8206
SRR4420340.6369			8300
SRR4420340.6370			8519
SRR4420340.6371			8186
SRR4420340.6372			8365
SRR4420340.6373			8605
SRR4420340.6374			8746
SRR4420340.6375			8743
SRR4420340.6376			8667
SRR4420340.6377			8313
SRR4420340.6378			8185
SRR4420340.6379			8458
SRR4420340.6380			8784
SRR4420340.6381			8766
SRR4420340.6382			8641
SRR4420340.6383			8786
SRR4420340.6384			7874
SRR4420340.6385			8571
SRR4420340.6386			8303
SRR4420340.6387			9080
SRR4420340.6388			8560
SRR4420340.6389			8437
SRR4420340.6390			8775
SRR4420340.6391			8393
SRR4420340.6392			8504
SRR4420340.6393			8507
SRR4420340.6394			8402
SRR4420340.6395			8556
SRR4420340.6396			8433
SRR4420340.6397			7646
SRR4420340.6398			8533
SRR4420340.6399			8473
SRR4420340.6400			7499
SRR4420340.6401			7119
SRR4420340.6402			7162
SRR4420340.6403			6878
SRR4420340.6404			6540
SRR4420340.6405			6040
SRR4420340.6406			5883
SRR4420340.6407			5399
SRR4420340.6408			5528
SRR4420340.6409			5436
SRR4420340.6410			5237
SRR4420340.6411			5316
SRR4420340.6412			5133
SRR4420340.6413			5215
SRR4420340.6414			4997
SRR4420340.6415			4699
SRR4420340.6416			4588
SRR4420340.6417			4402
SRR4420340.6418			4315
SRR4420340.6419			4393
SRR4420340.6420			4215
SRR4420340.6421			4072
SRR4420340.6422			3340
SRR4420340.6423			3121
SRR4420340.6424			3095
SRR4420340.6425			2589
SRR4420340.6426			2656
SRR4420340.6427			2427
SRR4420340.6428			2373
SRR4420340.6429			2348
SRR4420340.6430			2068
SRR4420340.6431			1928
SRR4420340.6432			1880
SRR4420340.6433			1919
SRR4420340.6434			1918
SRR4420340.6435			1843
SRR4420340.6436			1535
SRR4420340.6437			1373
SRR4420340.6438			973
SRR4420340.6439			653
SRR4420340.6440			992
SRR4420340.6441			667
SRR4420340.6442			579
SRR4420340.6443			535
SRR4420340.6444			455
SRR4420340.6445			553
SRR4420340.6446			300
SRR4420340.6447			291
SRR4420340.6448			281
SRR4420340.6449			285
SRR4420340.6450			275
SRR4420340.6451			282
SRR4420340.6452			268
SRR4420340.6453			266
SRR4420340.6454			8660
SRR4420340.6455			8366
SRR4420340.6456			8585
SRR4420340.6457			8779
SRR4420340.6458			8662
SRR4420340.6459			8827
SRR4420340.6460			8621
SRR4420340.6461			8612
SRR4420340.6462			8425
SRR4420340.6463			8509
SRR4420340.6464			5456
SRR4420340.6465			1237
SRR4420340.6466			1115
SRR4420340.6467			281
SRR4420340.6468			284
SRR4420340.6469			280
SRR4420340.6470			272
SRR4420340.6471			8562
SRR4420340.6472			8582
SRR4420340.6473			8317
SRR4420340.6474			8595
SRR4420340.6475			8098
SRR4420340.6476			8878
SRR4420340.6477			8717
SRR4420340.6478			8648
SRR4420340.6479			3956
SRR4420340.6480			3432
SRR4420340.6481			1428
SRR4420340.6482			1351
SRR4420340.6483			8063
SRR4420340.6484			8477
SRR4420340.6485			8457
SRR4420340.6486			2035
SRR4420340.6487			1816
SRR4420340.6488			861
SRR4420340.6489			719
SRR4420340.6490			672
SRR4420340.6491			8737
SRR4420340.6492			8541
SRR4420340.6493			8474
SRR4420340.6494			8308
SRR4420340.6495			8733
SRR4420340.6496			8215
SRR4420340.6497			8477
SRR4420340.6498			8509
SRR4420340.6499			8569
SRR4420340.6500			8422
SRR4420340.6501			8675
SRR4420340.6502			8354
SRR4420340.6503			8443
SRR4420340.6504			8708
SRR4420340.6505			8660
SRR4420340.6506			8474
SRR4420340.6507			8462
SRR4420340.6508			8337
SRR4420340.6509			8623
SRR4420340.6510			7517
SRR4420340.6511			6184
SRR4420340.6512			4419
SRR4420340.6513			4380
SRR4420340.6514			2265
SRR4420340.6515			1937
SRR4420340.6516			1933
SRR4420340.6517			1928
SRR4420340.6518			1456
SRR4420340.6519			1106
SRR4420340.6520			975
SRR4420340.6521			280
SRR4420340.6522			8317
SRR4420340.6523			8598
SRR4420340.6524			8785
SRR4420340.6525			8481
SRR4420340.6526			7156
SRR4420340.6527			475
SRR4420340.6528			8613
SRR4420340.6529			8508
SRR4420340.6530			8673
SRR4420340.6531			8440
SRR4420340.6532			8096
SRR4420340.6533			8534
SRR4420340.6534			8409
SRR4420340.6535			8346
SRR4420340.6536			9226
SRR4420340.6537			8674
SRR4420340.6538			8128
SRR4420340.6539			8281
SRR4420340.6540			8602
SRR4420340.6541			858
SRR4420340.6542			8388
SRR4420340.6543			679
SRR4420340.6544			8339
SRR4420340.6545			8484
SRR4420340.6546			8405
SRR4420340.6547			7978
SRR4420340.6548			8554
SRR4420340.6549			8123
SRR4420340.6550			7156
SRR4420340.6551			4131
SRR4420340.6552			8543
SRR4420340.6553			8633
SRR4420340.6554			8506
SRR4420340.6555			8515
SRR4420340.6556			8402
SRR4420340.6557			8664
SRR4420340.6558			8477
SRR4420340.6559			8592
SRR4420340.6560			7108
SRR4420340.6561			3036
SRR4420340.6562			2110
SRR4420340.6563			1941
SRR4420340.6564			1075
SRR4420340.6565			8431
SRR4420340.6566			8647
SRR4420340.6567			8564
SRR4420340.6568			8490
SRR4420340.6569			8440
SRR4420340.6570			8548
SRR4420340.6571			8656
SRR4420340.6572			8529
SRR4420340.6573			8447
SRR4420340.6574			6715
SRR4420340.6575			5706
SRR4420340.6576			5438
SRR4420340.6577			1246
SRR4420340.6578			875
SRR4420340.6579			757
SRR4420340.6580			605
SRR4420340.6581			6144
SRR4420340.6582			4175
SRR4420340.6583			225
SRR4420340.6584			8407
SRR4420340.6585			438
SRR4420340.6586			1215
SRR4420340.6587			8614
SRR4420340.6588			279
SRR4420340.6589			526
SRR4420340.6590			8367
SRR4420340.6591			8100
SRR4420340.6592			8493
SRR4420340.6593			8611
SRR4420340.6594			4079
SRR4420340.6595			223
SRR4420340.6596			8731
SRR4420340.6597			8615
SRR4420340.6598			2394
SRR4420340.6599			1444
SRR4420340.6600			1241
SRR4420340.6601			8557
SRR4420340.6602			8683
SRR4420340.6603			234
SRR4420340.6604			8049
SRR4420340.6605			1473
SRR4420340.6606			3687
SRR4420340.6607			8528
SRR4420340.6608			306
SRR4420340.6609			350
SRR4420340.6610			1811
SRR4420340.6611			8412
SRR4420340.6612			234
SRR4420340.6613			8275
SRR4420340.6614			244
SRR4420340.6615			8394
SRR4420340.6616			8570
SRR4420340.6617			204
SRR4420340.6618			8572
SRR4420340.6619			4309
SRR4420340.6620			8188
SRR4420340.6621			1628
SRR4420340.6622			2600
SRR4420340.6623			712
SRR4420340.6624			5834
SRR4420340.6625			586
SRR4420340.6626			324
SRR4420340.6627			1539
SRR4420340.6628			1877
SRR4420340.6629			8156
SRR4420340.6630			2290
SRR4420340.6631			1787
SRR4420340.6632			8467
SRR4420340.6633			1804
SRR4420340.6634			8622
SRR4420340.6635			905
SRR4420340.6636			535
SRR4420340.6637			8433
SRR4420340.6638			2153
SRR4420340.6639			8635
SRR4420340.6640			522
SRR4420340.6641			8191
SRR4420340.6642			8393
SRR4420340.6643			2263
SRR4420340.6644			1722
SRR4420340.6645			5008
SRR4420340.6646			8394
SRR4420340.6647			7281
SRR4420340.6648			956
SRR4420340.6649			8925
SRR4420340.6650			630
SRR4420340.6651			884
SRR4420340.6652			8291
SRR4420340.6653			7817
SRR4420340.6654			6056
SRR4420340.6655			8215
SRR4420340.6656			1596
SRR4420340.6657			9335
SRR4420340.6658			8135
SRR4420340.6659			7868
SRR4420340.6660			7615
SRR4420340.6661			2222
SRR4420340.6662			8489
SRR4420340.6663			3557
SRR4420340.6664			7077
SRR4420340.6665			6961
SRR4420340.6666			6642
SRR4420340.6667			5335
SRR4420340.6668			6556
SRR4420340.6669			7851
SRR4420340.6670			5852
SRR4420340.6671			5450
SRR4420340.6672			328
SRR4420340.6673			255
SRR4420340.6674			645
SRR4420340.6675			5522
SRR4420340.6676			5241
SRR4420340.6677			5323
SRR4420340.6678			5396
SRR4420340.6679			759
SRR4420340.6680			4926
SRR4420340.6681			3797
SRR4420340.6682			4921
SRR4420340.6683			4807
SRR4420340.6684			4689
SRR4420340.6685			4402
SRR4420340.6686			4266
SRR4420340.6687			3955
SRR4420340.6688			4199
SRR4420340.6689			3963
SRR4420340.6690			4141
SRR4420340.6691			3926
SRR4420340.6692			3882
SRR4420340.6693			348
SRR4420340.6694			3741
SRR4420340.6695			3349
SRR4420340.6696			3158
SRR4420340.6697			1480
SRR4420340.6698			3036
SRR4420340.6699			2933
SRR4420340.6700			3056
SRR4420340.6701			3140
SRR4420340.6702			3108
SRR4420340.6703			2986
SRR4420340.6704			3061
SRR4420340.6705			3098
SRR4420340.6706			1944
SRR4420340.6707			1058
SRR4420340.6708			3072
SRR4420340.6709			3151
SRR4420340.6710			2998
SRR4420340.6711			3031
SRR4420340.6712			2958
SRR4420340.6713			2411
SRR4420340.6714			2325
SRR4420340.6715			2455
SRR4420340.6716			2338
SRR4420340.6717			2665
SRR4420340.6718			2597
SRR4420340.6719			2525
SRR4420340.6720			2425
SRR4420340.6721			2451
SRR4420340.6722			2440
SRR4420340.6723			2341
SRR4420340.6724			2264
SRR4420340.6725			2229
SRR4420340.6726			2120
SRR4420340.6727			2173
SRR4420340.6728			2167
SRR4420340.6729			1674
SRR4420340.6730			2012
SRR4420340.6731			2083
SRR4420340.6732			504
SRR4420340.6733			1815
SRR4420340.6734			1444
SRR4420340.6735			933
SRR4420340.6736			1602
SRR4420340.6737			1604
SRR4420340.6738			1258
SRR4420340.6739			1693
SRR4420340.6740			1729
SRR4420340.6741			1712
SRR4420340.6742			1723
SRR4420340.6743			1696
SRR4420340.6744			1797
SRR4420340.6745			1768
SRR4420340.6746			1706
SRR4420340.6747			1721
SRR4420340.6748			380
SRR4420340.6749			1777
SRR4420340.6750			1727
SRR4420340.6751			1723
SRR4420340.6752			1665
SRR4420340.6753			1705
SRR4420340.6754			1736
SRR4420340.6755			1736
SRR4420340.6756			1671
SRR4420340.6757			1738
SRR4420340.6758			1720
SRR4420340.6759			1682
SRR4420340.6760			1719
SRR4420340.6761			1754
SRR4420340.6762			1738
SRR4420340.6763			1721
SRR4420340.6764			1774
SRR4420340.6765			1737
SRR4420340.6766			1708
SRR4420340.6767			1711
SRR4420340.6768			1741
SRR4420340.6769			1737
SRR4420340.6770			1689
SRR4420340.6771			1766
SRR4420340.6772			1595
SRR4420340.6773			1733
SRR4420340.6774			1706
SRR4420340.6775			1715
SRR4420340.6776			1811
SRR4420340.6777			1677
SRR4420340.6778			1698
SRR4420340.6779			1741
SRR4420340.6780			1761
SRR4420340.6781			1562
SRR4420340.6782			1770
SRR4420340.6783			1723
SRR4420340.6784			1699
SRR4420340.6785			1751
SRR4420340.6786			1798
SRR4420340.6787			1759
SRR4420340.6788			1741
SRR4420340.6789			1720
SRR4420340.6790			1716
SRR4420340.6791			1771
SRR4420340.6792			1764
SRR4420340.6793			1779
SRR4420340.6794			1697
SRR4420340.6795			1743
SRR4420340.6796			1779
SRR4420340.6797			1773
SRR4420340.6798			1701
SRR4420340.6799			1768
SRR4420340.6800			1722
SRR4420340.6801			1751
SRR4420340.6802			434
SRR4420340.6803			1569
SRR4420340.6804			1758
SRR4420340.6805			1779
SRR4420340.6806			645
SRR4420340.6807			1679
SRR4420340.6808			1726
SRR4420340.6809			1781
SRR4420340.6810			1699
SRR4420340.6811			1801
SRR4420340.6812			1683
SRR4420340.6813			1705
SRR4420340.6814			1776
SRR4420340.6815			1705
SRR4420340.6816			1796
SRR4420340.6817			1803
SRR4420340.6818			1803
SRR4420340.6819			1712
SRR4420340.6820			1650
SRR4420340.6821			1092
SRR4420340.6822			1677
SRR4420340.6823			1665
SRR4420340.6824			1557
SRR4420340.6825			1652
SRR4420340.6826			1694
SRR4420340.6827			1721
SRR4420340.6828			1685
SRR4420340.6829			1777
SRR4420340.6830			1718
SRR4420340.6831			1753
SRR4420340.6832			1715
SRR4420340.6833			1713
SRR4420340.6834			1721
SRR4420340.6835			1767
SRR4420340.6836			1717
SRR4420340.6837			1698
SRR4420340.6838			1740
SRR4420340.6839			1762
SRR4420340.6840			1576
SRR4420340.6841			1738
SRR4420340.6842			1738
SRR4420340.6843			1711
SRR4420340.6844			1740
SRR4420340.6845			1702
SRR4420340.6846			1685
SRR4420340.6847			1731
SRR4420340.6848			1769
SRR4420340.6849			1765
SRR4420340.6850			1750
SRR4420340.6851			1726
SRR4420340.6852			1730
SRR4420340.6853			1750
SRR4420340.6854			1639
SRR4420340.6855			1688
SRR4420340.6856			1706
SRR4420340.6857			294
SRR4420340.6858			1682
SRR4420340.6859			1782
SRR4420340.6860			1667
SRR4420340.6861			1722
SRR4420340.6862			1723
SRR4420340.6863			1735
SRR4420340.6864			1843
SRR4420340.6865			1752
SRR4420340.6866			1758
SRR4420340.6867			1693
SRR4420340.6868			1631
SRR4420340.6869			1716
SRR4420340.6870			1735
SRR4420340.6871			1763
SRR4420340.6872			1829
SRR4420340.6873			1746
SRR4420340.6874			1773
SRR4420340.6875			1763
SRR4420340.6876			1712
SRR4420340.6877			1758
SRR4420340.6878			1783
SRR4420340.6879			1747
SRR4420340.6880			1719
SRR4420340.6881			1743
SRR4420340.6882			1714
SRR4420340.6883			1733
SRR4420340.6884			1796
SRR4420340.6885			1775
SRR4420340.6886			1717
SRR4420340.6887			1753
SRR4420340.6888			1826
SRR4420340.6889			1864
SRR4420340.6890			1715
SRR4420340.6891			1717
SRR4420340.6892			1769
SRR4420340.6893			1708
SRR4420340.6894			1770
SRR4420340.6895			1730
SRR4420340.6896			1794
SRR4420340.6897			1743
SRR4420340.6898			1705
SRR4420340.6899			1697
SRR4420340.6900			1687
SRR4420340.6901			1517
SRR4420340.6902			1280
SRR4420340.6903			1732
SRR4420340.6904			1758
SRR4420340.6905			1734
SRR4420340.6906			1756
SRR4420340.6907			1664
SRR4420340.6908			1755
SRR4420340.6909			1774
SRR4420340.6910			1712
SRR4420340.6911			1661
SRR4420340.6912			1734
SRR4420340.6913			1706
SRR4420340.6914			378
SRR4420340.6915			1257
SRR4420340.6916			1796
SRR4420340.6917			1050
SRR4420340.6918			1648
SRR4420340.6919			1739
SRR4420340.6920			1235
SRR4420340.6921			1703
SRR4420340.6922			1756
SRR4420340.6923			1778
SRR4420340.6924			1694
SRR4420340.6925			1745
SRR4420340.6926			1223
SRR4420340.6927			1707
SRR4420340.6928			1632
SRR4420340.6929			1685
SRR4420340.6930			1701
SRR4420340.6931			1791
SRR4420340.6932			1262
SRR4420340.6933			1753
SRR4420340.6934			1785
SRR4420340.6935			1326
SRR4420340.6936			1749
SRR4420340.6937			1720
SRR4420340.6938			1704
SRR4420340.6939			1714
SRR4420340.6940			1708
SRR4420340.6941			1725
SRR4420340.6942			1795
SRR4420340.6943			1716
SRR4420340.6944			1694
SRR4420340.6945			1726
SRR4420340.6946			1554
SRR4420340.6947			1584
SRR4420340.6948			1449
SRR4420340.6949			1737
SRR4420340.6950			1762
SRR4420340.6951			1612
SRR4420340.6952			1726
SRR4420340.6953			1752
SRR4420340.6954			1705
SRR4420340.6955			1355
SRR4420340.6956			1755
SRR4420340.6957			1750
SRR4420340.6958			1633
SRR4420340.6959			1700
SRR4420340.6960			1802
SRR4420340.6961			1704
SRR4420340.6962			1676
SRR4420340.6963			1715
SRR4420340.6964			1713
SRR4420340.6965			1762
SRR4420340.6966			1826
SRR4420340.6967			1781
SRR4420340.6968			1769
